Los Alamos National Laboratory Poisson Superfish
Program SF7 written by James H. Billen and Lloyd M. Young

The original Poisson Superfish codes were developed
by Ron F. Holsinger in collaboration with Klaus Halbach.
These programs are provided as a service to the accelerator
community by the Los Alamos Accelerator Code Group (LAACG).

(c) Copyright 1985-2005, by the Regents of the University of California.        
This software was produced under U. S. Government contract W-7405-ENG-36        
by Los Alamos National Laboratory, which is operated by the University          
of California for the U. S. Department of Energy.  Neither the Government       
nor the University makes any warranty, express or implied, or assumes           
any liability or responsibility for its use, or represents that use of          
this software would not infringe privately owned rights.                        
Unpublished - rights reserved under Copyright Laws of the United States.        


Program SF7  7.17  released 1-13-2006 

Program file: E:\LANL\SF7.EXE
SF.INI file: E:\nakai\LANL-PoissonSuperfish\Examples\Electrostatic\CoaxCylinder\SF.INI  8-04-2020  11:52:20
Solution file E:\nakai\LANL-PoissonSuperfish\Examples\Electrostatic\CoaxCylinder\COAXTEST.T35.
Memory used for COAXTEST.T35 arrays:     146.068 K
Obtaining filename or plot type and data from SF7 pop-up menu.

Electric fields for a rectangular area with corners at:
(Rmin,Zmin) = (0.0,0.0)
(Rmax,Zmax) = (5,5)
R and Z increments:   100   100

      R             Z              Er            Ez            |E|           V 
    (cm)          (cm)           (V/cm)        (V/cm)        (V/cm)         (V)  
   5.00000       2.05000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   0.00000       2.10000      0.000000E+00  3.456771E+02  3.456771E+02  9.642421E+02
  5.000000E-02   2.10000      5.003057E+00  3.447823E+02  3.448186E+02  9.641166E+02
  0.100000       2.10000      9.793655E+00  3.421146E+02  3.422548E+02  9.637450E+02
  0.150000       2.10000      1.420669E+01  3.377100E+02  3.380087E+02  9.631416E+02
  0.200000       2.10000      1.785270E+01  3.316246E+02  3.321048E+02  9.623263E+02
  0.250000       2.10000      2.054429E+01  3.240354E+02  3.246860E+02  9.613609E+02
  0.300000       2.10000      2.200628E+01  3.152091E+02  3.159764E+02  9.602782E+02
  0.350000       2.10000      2.229168E+01  3.052232E+02  3.060362E+02  9.591580E+02
  0.400000       2.10000      2.126507E+01  2.942754E+02  2.950427E+02  9.580618E+02
  0.450000       2.10000      1.871517E+01  2.826000E+02  2.832190E+02  9.570550E+02
  0.500000       2.10000      1.473133E+01  2.703090E+02  2.707101E+02  9.562087E+02
  0.550000       2.10000      9.326301E+00  2.577442E+02  2.579129E+02  9.555889E+02
  0.600000       2.10000      2.218521E+00  2.451057E+02  2.451158E+02  9.552942E+02
  0.650000       2.10000     -5.721784E+00  2.320314E+02  2.321020E+02  9.553301E+02
  0.700000       2.10000     -1.568173E+01  2.193608E+02  2.199207E+02  9.558597E+02
  0.750000       2.10000     -2.661590E+01  2.068443E+02  2.085496E+02  9.569111E+02
  0.800000       2.10000     -3.906430E+01  1.947249E+02  1.986047E+02  9.585489E+02
  0.850000       2.10000     -5.241319E+01  1.829263E+02  1.902871E+02  9.608325E+02
  0.900000       2.10000     -6.651895E+01  1.715246E+02  1.839713E+02  9.638176E+02
  0.950000       2.10000     -8.127179E+01  1.600666E+02  1.795172E+02  9.675098E+02
   1.00000       2.10000     -9.709459E+01  1.490524E+02  1.778875E+02  9.720282E+02
   1.05000       2.10000     -1.127405E+02  1.377567E+02  1.780093E+02  9.772726E+02
   1.10000       2.10000     -1.294099E+02  1.248270E+02  1.798018E+02  9.833959E+02
   1.15000       2.10000     -1.452002E+02  1.119223E+02  1.833295E+02  9.902651E+02
   1.20000       2.10000     -1.611745E+02  9.939667E+01  1.893593E+02  9.979601E+02
   1.25000       2.10000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.30000       2.10000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.35000       2.10000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.40000       2.10000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.45000       2.10000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.50000       2.10000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.55000       2.10000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.60000       2.10000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.65000       2.10000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.70000       2.10000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.75000       2.10000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.80000       2.10000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.85000       2.10000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.90000       2.10000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.95000       2.10000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.00000       2.10000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.05000       2.10000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.10000       2.10000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.15000       2.10000      6.393059E+02  6.238912E+02  8.932818E+02  9.951938E+02
   2.20000       2.10000      6.340132E+02  6.015318E+02  8.739641E+02  9.633516E+02
   2.25000       2.10000      6.294813E+02  5.788162E+02  8.551461E+02  9.317602E+02
   2.30000       2.10000      6.249270E+02  5.561933E+02  8.365911E+02  9.003891E+02
   2.35000       2.10000      6.203590E+02  5.332733E+02  8.180622E+02  8.692535E+02
   2.40000       2.10000      6.153288E+02  5.100998E+02  7.992693E+02  8.383465E+02
   2.45000       2.10000      6.097576E+02  4.866680E+02  7.801603E+02  8.077166E+02
   2.50000       2.10000      6.040648E+02  4.631788E+02  7.612022E+02  7.773805E+02
   2.55000       2.10000      5.968356E+02  4.394082E+02  7.411426E+02  7.473540E+02
   2.60000       2.10000      5.888818E+02  4.158240E+02  7.208962E+02  7.176819E+02
   2.65000       2.10000      5.795154E+02  3.925598E+02  6.999581E+02  6.884673E+02
   2.70000       2.10000      5.689859E+02  3.699679E+02  6.786908E+02  6.597798E+02
   2.75000       2.10000      5.573924E+02  3.481949E+02  6.572107E+02  6.316162E+02
   2.80000       2.10000      5.448488E+02  3.275141E+02  6.357089E+02  6.040565E+02
   2.85000       2.10000      5.315659E+02  3.081597E+02  6.144304E+02  5.771170E+02
   2.90000       2.10000      5.177043E+02  2.900451E+02  5.934172E+02  5.508864E+02
   2.95000       2.10000      5.034003E+02  2.734198E+02  5.728615E+02  5.253575E+02
   3.00000       2.10000      4.890972E+02  2.581889E+02  5.530620E+02  5.005449E+02
   3.05000       2.10000      4.747242E+02  2.443086E+02  5.339005E+02  4.764422E+02
   3.10000       2.10000      4.606536E+02  2.316470E+02  5.156181E+02  4.530587E+02
   3.15000       2.10000      4.467626E+02  2.201237E+02  4.980475E+02  4.303701E+02
   3.20000       2.10000      4.333347E+02  2.096777E+02  4.813977E+02  4.083692E+02
   3.25000       2.10000      4.202539E+02  2.001533E+02  4.654833E+02  3.870275E+02
   3.30000       2.10000      4.076840E+02  1.915186E+02  4.504283E+02  3.663310E+02
   3.35000       2.10000      3.955434E+02  1.836148E+02  4.360837E+02  3.462497E+02
   3.40000       2.10000      3.839101E+02  1.764289E+02  4.225093E+02  3.267653E+02
   3.45000       2.10000      3.727301E+02  1.698183E+02  4.095925E+02  3.078506E+02
   3.50000       2.10000      3.620287E+02  1.637815E+02  3.973526E+02  2.894835E+02
   3.55000       2.10000      3.517719E+02  1.581978E+02  3.857072E+02  2.716397E+02
   3.60000       2.10000      3.419528E+02  1.530724E+02  3.746503E+02  2.542983E+02
   3.65000       2.10000      3.325511E+02  1.483059E+02  3.641221E+02  2.374377E+02
   3.70000       2.10000      3.235436E+02  1.439072E+02  3.541042E+02  2.210370E+02
   3.75000       2.10000      3.149189E+02  1.397955E+02  3.445529E+02  2.050773E+02
   3.80000       2.10000      3.066458E+02  1.359817E+02  3.354440E+02  1.895396E+02
   3.85000       2.10000      2.987089E+02  1.324147E+02  3.267425E+02  1.744071E+02
   3.90000       2.10000      2.911035E+02  1.290620E+02  3.184309E+02  1.596635E+02
   3.95000       2.10000      2.837883E+02  1.259265E+02  3.104727E+02  1.452925E+02
   4.00000       2.10000      2.767694E+02  1.229687E+02  3.028574E+02  1.312794E+02
   4.05000       2.10000      2.700066E+02  1.201910E+02  2.955494E+02  1.176111E+02
   4.10000       2.10000      2.635067E+02  1.175615E+02  2.885420E+02  1.042754E+02
   4.15000       2.10000      2.572343E+02  1.150838E+02  2.818045E+02  9.125781E+01
   4.20000       2.10000      2.512015E+02  1.127340E+02  2.753382E+02  7.854791E+01
   4.25000       2.10000      2.453658E+02  1.105111E+02  2.691042E+02  6.613458E+01
   4.30000       2.10000      2.397566E+02  1.083987E+02  2.631226E+02  5.400719E+01
   4.35000       2.10000      2.343131E+02  1.064012E+02  2.573399E+02  4.215622E+01
   4.40000       2.10000      2.290548E+02  1.044933E+02  2.517637E+02  3.057262E+01
   4.45000       2.10000      2.239548E+02  1.026742E+02  2.463691E+02  1.924817E+01
   4.50000       2.10000      2.190167E+02  1.009445E+02  2.411599E+02  8.173786E+00
   4.55000       2.10000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.60000       2.10000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.65000       2.10000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.70000       2.10000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.75000       2.10000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.80000       2.10000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.85000       2.10000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.90000       2.10000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.95000       2.10000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   5.00000       2.10000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   0.00000       2.15000      0.000000E+00  3.372897E+02  3.372897E+02  9.471817E+02
  5.000000E-02   2.15000      3.360477E+00  3.365391E+02  3.365559E+02  9.470972E+02
  0.100000       2.15000      6.511438E+00  3.342963E+02  3.343597E+02  9.468491E+02
  0.150000       2.15000      9.358943E+00  3.306218E+02  3.307542E+02  9.464146E+02
  0.200000       2.15000      1.149404E+01  3.255827E+02  3.257856E+02  9.458902E+02
  0.250000       2.15000      1.296850E+01  3.193414E+02  3.196046E+02  9.452677E+02
  0.300000       2.15000      1.333569E+01  3.119775E+02  3.122624E+02  9.446059E+02
  0.350000       2.15000      1.280045E+01  3.036208E+02  3.038905E+02  9.439497E+02
  0.400000       2.15000      1.089147E+01  2.945639E+02  2.947652E+02  9.433523E+02
  0.450000       2.15000      7.751297E+00  2.847082E+02  2.848137E+02  9.428793E+02
  0.500000       2.15000      3.436373E+00  2.746185E+02  2.746400E+02  9.425912E+02
  0.550000       2.15000     -2.262739E+00  2.638731E+02  2.638828E+02  9.425534E+02
  0.600000       2.15000     -9.204103E+00  2.534021E+02  2.535692E+02  9.428321E+02
  0.650000       2.15000     -1.749708E+01  2.421589E+02  2.427902E+02  9.434786E+02
  0.700000       2.15000     -2.704877E+01  2.317993E+02  2.333721E+02  9.446010E+02
  0.750000       2.15000     -3.791173E+01  2.210558E+02  2.242832E+02  9.462356E+02
  0.800000       2.15000     -5.011966E+01  2.104697E+02  2.163550E+02  9.484317E+02
  0.850000       2.15000     -6.334872E+01  2.001050E+02  2.098930E+02  9.512646E+02
  0.900000       2.15000     -7.765421E+01  1.897929E+02  2.050647E+02  9.547821E+02
  0.950000       2.15000     -9.250259E+01  1.795710E+02  2.019962E+02  9.590329E+02
   1.00000       2.15000     -1.088164E+02  1.688565E+02  2.008819E+02  9.640924E+02
   1.05000       2.15000     -1.251409E+02  1.580609E+02  2.016023E+02  9.699394E+02
   1.10000       2.15000     -1.419189E+02  1.468946E+02  2.042523E+02  9.766050E+02
   1.15000       2.15000     -1.585224E+02  1.345322E+02  2.079141E+02  9.841147E+02
   1.20000       2.15000     -1.752539E+02  1.204762E+02  2.126698E+02  9.924685E+02
   1.25000       2.15000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.30000       2.15000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.35000       2.15000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.40000       2.15000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.45000       2.15000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.50000       2.15000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.55000       2.15000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.60000       2.15000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.65000       2.15000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.70000       2.15000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.75000       2.15000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.80000       2.15000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.85000       2.15000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.90000       2.15000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.95000       2.15000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.00000       2.15000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.05000       2.15000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.10000       2.15000      6.221755E+02  6.367576E+02  8.902599E+02  9.952109E+02
   2.15000       2.15000      6.169076E+02  6.144167E+02  8.706795E+02  9.642362E+02
   2.20000       2.15000      6.119947E+02  5.923109E+02  8.516864E+02  9.335188E+02
   2.25000       2.15000      6.070477E+02  5.700640E+02  8.327544E+02  9.030302E+02
   2.30000       2.15000      6.025466E+02  5.478652E+02  8.143824E+02  8.727894E+02
   2.35000       2.15000      5.976111E+02  5.256901E+02  7.959203E+02  8.427847E+02
   2.40000       2.15000      5.928296E+02  5.035265E+02  7.778084E+02  8.130364E+02
   2.45000       2.15000      5.871063E+02  4.808321E+02  7.588763E+02  7.835356E+02
   2.50000       2.15000      5.811015E+02  4.583048E+02  7.400826E+02  7.543482E+02
   2.55000       2.15000      5.739633E+02  4.356937E+02  7.205990E+02  7.254683E+02
   2.60000       2.15000      5.662147E+02  4.134942E+02  7.011252E+02  6.969716E+02
   2.65000       2.15000      5.573135E+02  3.915438E+02  6.811056E+02  6.688796E+02
   2.70000       2.15000      5.475936E+02  3.703226E+02  6.610580E+02  6.412605E+02
   2.75000       2.15000      5.369056E+02  3.498114E+02  6.408085E+02  6.141445E+02
   2.80000       2.15000      5.254479E+02  3.302880E+02  6.206333E+02  5.875828E+02
   2.85000       2.15000      5.132921E+02  3.118892E+02  6.006194E+02  5.616212E+02
   2.90000       2.15000      5.007260E+02  2.946584E+02  5.809906E+02  5.362691E+02
   2.95000       2.15000      4.877239E+02  2.786775E+02  5.617256E+02  5.115466E+02
   3.00000       2.15000      4.747092E+02  2.638463E+02  5.431055E+02  4.874854E+02
   3.05000       2.15000      4.615780E+02  2.502028E+02  5.250292E+02  4.640732E+02
   3.10000       2.15000      4.486379E+02  2.377043E+02  5.077197E+02  4.413184E+02
   3.15000       2.15000      4.358120E+02  2.262272E+02  4.910304E+02  4.192079E+02
   3.20000       2.15000      4.233427E+02  2.157538E+02  4.751513E+02  3.977303E+02
   3.25000       2.15000      4.111528E+02  2.061383E+02  4.599344E+02  3.768675E+02
   3.30000       2.15000      3.993638E+02  1.973725E+02  4.454743E+02  3.566062E+02
   3.35000       2.15000      3.879214E+02  1.893409E+02  4.316630E+02  3.369241E+02
   3.40000       2.15000      3.769176E+02  1.819538E+02  4.185381E+02  3.178048E+02
   3.45000       2.15000      3.663371E+02  1.751272E+02  4.060449E+02  2.992250E+02
   3.50000       2.15000      3.561351E+02  1.688901E+02  3.941524E+02  2.811649E+02
   3.55000       2.15000      3.463428E+02  1.631025E+02  3.828261E+02  2.636057E+02
   3.60000       2.15000      3.369223E+02  1.577778E+02  3.720356E+02  2.465257E+02
   3.65000       2.15000      3.278945E+02  1.528152E+02  3.617559E+02  2.299088E+02
   3.70000       2.15000      3.192070E+02  1.482285E+02  3.519443E+02  2.137328E+02
   3.75000       2.15000      3.108870E+02  1.439353E+02  3.425902E+02  1.979837E+02
   3.80000       2.15000      3.028728E+02  1.399494E+02  3.336432E+02  1.826411E+02
   3.85000       2.15000      2.951773E+02  1.362177E+02  3.250922E+02  1.676911E+02
   3.90000       2.15000      2.877933E+02  1.327116E+02  3.169185E+02  1.531180E+02
   3.95000       2.15000      2.806841E+02  1.294234E+02  3.090857E+02  1.389065E+02
   4.00000       2.15000      2.738368E+02  1.263403E+02  3.015766E+02  1.250456E+02
   4.05000       2.15000      2.672501E+02  1.234251E+02  2.943745E+02  1.115195E+02
   4.10000       2.15000      2.608954E+02  1.206846E+02  2.874564E+02  9.831835E+01
   4.15000       2.15000      2.547725E+02  1.180875E+02  2.808090E+02  8.542758E+01
   4.20000       2.15000      2.488587E+02  1.156400E+02  2.744144E+02  7.283769E+01
   4.25000       2.15000      2.431489E+02  1.133160E+02  2.682572E+02  6.053832E+01
   4.30000       2.15000      2.376475E+02  1.111252E+02  2.623455E+02  4.851879E+01
   4.35000       2.15000      2.323117E+02  1.090392E+02  2.566286E+02  3.677053E+01
   4.40000       2.15000      2.271500E+02  1.070422E+02  2.511079E+02  2.528352E+01
   4.45000       2.15000      2.221403E+02  1.051615E+02  2.457748E+02  1.405232E+01
   4.50000       2.15000      2.172837E+02  1.033583E+02  2.406141E+02  3.066571E+00
   4.55000       2.15000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.60000       2.15000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.65000       2.15000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.70000       2.15000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.75000       2.15000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.80000       2.15000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.85000       2.15000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.90000       2.15000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.95000       2.15000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   5.00000       2.15000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   0.00000       2.20000      0.000000E+00  3.319310E+02  3.319310E+02  9.304649E+02
  5.000000E-02   2.20000      1.988621E+00  3.313203E+02  3.313262E+02  9.304144E+02
  0.100000       2.20000      3.804303E+00  3.294378E+02  3.294597E+02  9.302676E+02
  0.150000       2.20000      5.384958E+00  3.263463E+02  3.263907E+02  9.300010E+02
  0.200000       2.20000      6.326124E+00  3.222079E+02  3.222700E+02  9.297056E+02
  0.250000       2.20000      6.754591E+00  3.170422E+02  3.171142E+02  9.293676E+02
  0.300000       2.20000      6.173121E+00  3.109765E+02  3.110378E+02  9.290407E+02
  0.350000       2.20000      4.901481E+00  3.040616E+02  3.041011E+02  9.287655E+02
  0.400000       2.20000      2.321765E+00  2.965849E+02  2.965940E+02  9.285805E+02
  0.450000       2.20000     -1.143291E+00  2.884377E+02  2.884400E+02  9.285563E+02
  0.500000       2.20000     -5.993895E+00  2.800427E+02  2.801069E+02  9.287299E+02
  0.550000       2.20000     -1.177421E+01  2.712491E+02  2.715045E+02  9.291765E+02
  0.600000       2.20000     -1.901657E+01  2.623818E+02  2.630700E+02  9.299413E+02
  0.650000       2.20000     -2.731651E+01  2.534100E+02  2.548781E+02  9.310976E+02
  0.700000       2.20000     -3.696971E+01  2.443636E+02  2.471444E+02  9.326998E+02
  0.750000       2.20000     -4.773567E+01  2.354703E+02  2.402602E+02  9.348244E+02
  0.800000       2.20000     -5.977751E+01  2.265719E+02  2.343249E+02  9.375076E+02
  0.850000       2.20000     -7.289425E+01  2.177573E+02  2.296340E+02  9.408201E+02
